timestamp,meterId,buildingId,buildingName,voltage,current,power,energy,frequency,powerFactor,temperature,occupancyLevel,weatherCondition,dayType,workingHours,scenario,status,simulationTime,simulationSpeed
2025-03-13 07:00:00,M003,B003,Hostel A,232.47,142.79,50.43,87875.3,49.928,0.895,26.99,60.72,Rainy,Weekday,False,Normal,Normal,2025-03-13 07:00:00,1
2025-03-13 08:00:00,M003,B003,Hostel A,234.24,138.27,50.68,87925.98,49.915,0.896,27.99,56.01,Stormy,Weekday,True,Normal,Normal,2025-03-13 08:00:00,1
2025-03-13 09:00:00,M003,B003,Hostel A,224.44,167.26,57.91,87983.89,49.931,0.903,31.7,65.86,Cloudy,Weekday,True,Normal,Normal,2025-03-13 09:00:00,1
2025-03-13 10:00:00,M003,B003,Hostel A,224.13,119.34,41.97,88025.87,49.865,0.893,31.75,25.66,Rainy,Weekday,True,Normal,Normal,2025-03-13 10:00:00,1
2025-03-13 11:00:00,M003,B003,Hostel A,232.42,124.41,44.95,88070.81,50.192,0.895,33.65,28.52,Cloudy,Weekday,True,Normal,Normal,2025-03-13 11:00:00,1
2025-03-13 12:00:00,M003,B003,Hostel A,234.31,125.89,45.64,88116.45,50.047,0.906,35.62,31.05,Sunny,Weekday,True,Normal,Normal,2025-03-13 12:00:00,1
2025-03-13 13:00:00,M003,B003,Hostel A,226.53,131.09,45.74,88162.19,50.021,0.901,34.8,34.98,Sunny,Weekday,True,Normal,Normal,2025-03-13 13:00:00,1
2025-03-13 14:00:00,M003,B003,Hostel A,224.45,142.58,50.56,88212.75,50.028,0.894,35.49,38.7,Sunny,Weekday,True,Normal,Normal,2025-03-13 14:00:00,1
2025-03-13 15:00:00,M003,B003,Hostel A,228.21,119.52,43.37,88256.12,50.024,0.9,31.89,26.3,Sunny,Weekday,True,Normal,Normal,2025-03-13 15:00:00,1
2025-03-13 16:00:00,M003,B003,Hostel A,231.44,124.78,44.74,88300.86,50.1,0.899,32.89,34.86,Cloudy,Weekday,True,Normal,Normal,2025-03-13 16:00:00,1
2025-03-13 17:00:00,M003,B003,Hostel A,224.83,114.31,41.07,88341.93,50.07,0.913,31.67,30.05,Sunny,Weekday,True,Normal,Normal,2025-03-13 17:00:00,1
2025-03-13 18:00:00,M003,B003,Hostel A,225.19,168.2,61.6,88403.53,50.022,0.945,30.25,79.62,Sunny,Weekday,False,Normal,Normal,2025-03-13 18:00:00,1
2025-03-13 19:00:00,M003,B003,Hostel A,231.71,184.06,68.05,88471.57,49.922,0.908,31.49,84.97,Sunny,Weekday,False,Normal,Normal,2025-03-13 19:00:00,1
2025-03-13 20:00:00,M003,B003,Hostel A,228.45,169.63,61.39,88532.97,50.054,0.928,28.48,85.0,Sunny,Weekday,False,Normal,Normal,2025-03-13 20:00:00,1
2025-03-13 21:00:00,M003,B003,Hostel A,234.6,174.68,63.31,88596.28,49.987,0.891,28.05,78.29,Sunny,Weekday,False,Normal,Normal,2025-03-13 21:00:00,1
2025-03-13 22:00:00,M003,B003,Hostel A,226.77,177.66,63.66,88659.94,50.043,0.924,28.95,71.66,Sunny,Weekday,False,Normal,Normal,2025-03-13 22:00:00,1
2025-03-13 23:00:00,M003,B003,Hostel A,230.9,220.16,81.83,88741.77,49.875,0.911,27.99,98.66,Sunny,Weekday,False,Normal,Normal,2025-03-13 23:00:00,1
2025-03-14 00:00:00,M003,B003,Hostel A,228.19,210.91,72.72,88814.49,49.943,0.881,30.38,73.94,Sunny,Weekday,False,Normal,Normal,2025-03-14 00:00:00,1
2025-03-14 01:00:00,M003,B003,Hostel A,230.08,192.7,68.58,88883.07,49.882,0.916,27.24,70.73,Sunny,Weekday,False,Normal,Normal,2025-03-14 01:00:00,1
2025-03-14 02:00:00,M003,B003,Hostel A,233.51,178.77,63.76,88946.83,50.086,0.882,26.51,63.53,Sunny,Weekday,False,Normal,Normal,2025-03-14 02:00:00,1
2025-03-14 03:00:00,M003,B003,Hostel A,237.59,160.69,60.26,89007.09,50.167,0.91,25.74,72.74,Cloudy,Weekday,False,Normal,Normal,2025-03-14 03:00:00,1
2025-03-14 04:00:00,M003,B003,Hostel A,230.56,142.65,51.83,89058.93,49.838,0.912,23.97,69.58,Rainy,Weekday,False,Normal,Normal,2025-03-14 04:00:00,1
2025-03-14 05:00:00,M003,B003,Hostel A,229.31,195.56,68.07,89127.0,49.894,0.9,28.01,74.58,Rainy,Weekday,False,Normal,Normal,2025-03-14 05:00:00,1
2025-03-14 06:00:00,M003,B003,Hostel A,224.78,152.78,54.11,89181.11,49.943,0.918,30.62,63.19,Sunny,Weekday,False,Normal,Normal,2025-03-14 06:00:00,1
2025-03-14 07:00:00,M003,B003,Hostel A,223.75,148.9,52.41,89233.52,49.849,0.907,26.56,65.68,Stormy,Weekday,False,Normal,Normal,2025-03-14 07:00:00,1
2025-03-14 08:00:00,M003,B003,Hostel A,226.46,153.97,55.59,89289.11,50.085,0.914,31.76,56.01,Sunny,Weekday,True,Normal,Normal,2025-03-14 08:00:00,1
2025-03-14 09:00:00,M003,B003,Hostel A,234.17,130.75,46.65,89335.76,50.034,0.869,29.72,55.22,Cloudy,Weekday,True,Normal,Normal,2025-03-14 09:00:00,1
2025-03-14 10:00:00,M003,B003,Hostel A,230.48,132.16,47.92,89383.68,49.914,0.89,34.39,29.35,Sunny,Weekday,True,Normal,Normal,2025-03-14 10:00:00,1
2025-03-14 11:00:00,M003,B003,Hostel A,228.8,128.1,45.72,89429.4,49.971,0.911,34.2,28.49,Cloudy,Weekday,True,Normal,Normal,2025-03-14 11:00:00,1
2025-03-14 12:00:00,M003,B003,Hostel A,230.69,122.72,43.88,89473.28,50.093,0.887,34.11,32.95,Cloudy,Weekday,True,Normal,Normal,2025-03-14 12:00:00,1
2025-03-14 13:00:00,M003,B003,Hostel A,232.11,117.81,41.3,89514.58,49.999,0.879,34.4,29.68,Sunny,Weekday,True,Normal,Normal,2025-03-14 13:00:00,1
2025-03-14 14:00:00,M003,B003,Hostel A,232.61,98.21,36.36,89550.94,49.989,0.903,27.86,40.65,Rainy,Weekday,True,Normal,Normal,2025-03-14 14:00:00,1
2025-03-14 15:00:00,M003,B003,Hostel A,230.59,131.05,45.36,89596.3,49.869,0.877,34.59,30.0,Sunny,Weekday,True,Normal,Normal,2025-03-14 15:00:00,1
2025-03-14 16:00:00,M003,B003,Hostel A,226.38,137.58,47.38,89643.68,49.982,0.881,33.31,29.96,Sunny,Weekday,True,Normal,Normal,2025-03-14 16:00:00,1
2025-03-14 17:00:00,M003,B003,Hostel A,229.94,79.12,30.15,89673.84,49.942,0.926,27.28,22.97,Stormy,Weekday,True,Normal,Normal,2025-03-14 17:00:00,1
2025-03-14 18:00:00,M003,B003,Hostel A,234.97,173.25,64.58,89738.42,50.029,0.915,30.64,83.86,Sunny,Weekday,False,Normal,Normal,2025-03-14 18:00:00,1
2025-03-14 19:00:00,M003,B003,Hostel A,232.22,153.96,58.35,89796.76,49.857,0.928,26.04,83.44,Rainy,Weekday,False,Normal,Normal,2025-03-14 19:00:00,1
2025-03-14 20:00:00,M003,B003,Hostel A,233.01,165.38,61.13,89857.9,50.024,0.904,28.77,75.09,Cloudy,Weekday,False,Normal,Normal,2025-03-14 20:00:00,1
2025-03-14 21:00:00,M003,B003,Hostel A,233.05,169.39,62.86,89920.76,50.02,0.923,26.36,90.02,Sunny,Weekday,False,Normal,Normal,2025-03-14 21:00:00,1
2025-03-14 22:00:00,M003,B003,Hostel A,231.06,172.74,63.28,89984.04,50.032,0.917,23.52,80.65,Rainy,Weekday,False,Normal,Normal,2025-03-14 22:00:00,1
2025-03-14 23:00:00,M003,B003,Hostel A,229.23,163.31,59.21,90043.25,50.089,0.907,21.42,87.77,Stormy,Weekday,False,Normal,Normal,2025-03-14 23:00:00,1
2025-03-15 00:00:00,M003,B003,Hostel A,228.75,152.6,55.32,90098.58,50.024,0.915,23.55,64.04,Stormy,Weekend,False,Normal,Normal,2025-03-15 00:00:00,1
2025-03-15 01:00:00,M003,B003,Hostel A,226.04,172.03,62.14,90160.72,50.135,0.907,26.78,64.38,Sunny,Weekend,False,Normal,Normal,2025-03-15 01:00:00,1
2025-03-15 02:00:00,M003,B003,Hostel A,237.67,187.43,68.74,90229.46,49.993,0.92,29.55,65.11,Sunny,Weekend,False,Normal,Normal,2025-03-15 02:00:00,1
2025-03-15 03:00:00,M003,B003,Hostel A,231.7,171.31,62.2,90291.66,49.912,0.894,26.15,72.03,Rainy,Weekend,False,Normal,Normal,2025-03-15 03:00:00,1
2025-03-15 04:00:00,M003,B003,Hostel A,236.22,191.49,68.14,90359.81,50.056,0.889,29.63,75.07,Sunny,Weekend,False,Normal,Normal,2025-03-15 04:00:00,1
2025-03-15 05:00:00,M003,B003,Hostel A,229.31,189.36,66.69,90426.5,50.068,0.896,30.78,79.04,Sunny,Weekend,False,Normal,Normal,2025-03-15 05:00:00,1
2025-03-15 06:00:00,M003,B003,Hostel A,234.0,167.47,60.64,90487.14,49.812,0.915,31.63,71.17,Sunny,Weekend,False,Normal,Normal,2025-03-15 06:00:00,1
2025-03-15 07:00:00,M003,B003,Hostel A,232.7,139.14,50.61,90537.75,49.88,0.912,29.19,52.04,Cloudy,Weekend,False,Normal,Normal,2025-03-15 07:00:00,1
2025-03-15 08:00:00,M003,B003,Hostel A,222.87,126.26,44.15,90581.9,49.986,0.896,29.85,53.86,Rainy,Weekend,False,Normal,Normal,2025-03-15 08:00:00,1
2025-03-15 09:00:00,M003,B003,Hostel A,233.86,133.72,47.68,90629.58,49.984,0.887,30.91,51.9,Rainy,Weekend,False,Normal,Normal,2025-03-15 09:00:00,1
2025-03-15 10:00:00,M003,B003,Hostel A,230.88,132.45,47.57,90677.15,50.011,0.903,35.33,35.46,Sunny,Weekend,False,Normal,Normal,2025-03-15 10:00:00,1
2025-03-15 11:00:00,M003,B003,Hostel A,229.87,131.41,48.3,90725.45,50.031,0.912,33.5,26.82,Sunny,Weekend,False,Normal,Normal,2025-03-15 11:00:00,1
2025-03-15 12:00:00,M003,B003,Hostel A,232.54,124.13,45.44,90770.89,49.987,0.893,34.87,31.16,Sunny,Weekend,False,Normal,Normal,2025-03-15 12:00:00,1
2025-03-15 13:00:00,M003,B003,Hostel A,230.77,156.73,55.56,90826.45,49.984,0.89,37.44,35.18,Sunny,Weekend,False,Normal,Normal,2025-03-15 13:00:00,1
2025-03-15 14:00:00,M003,B003,Hostel A,226.92,134.85,48.22,90874.67,49.999,0.885,33.29,33.34,Cloudy,Weekend,False,Normal,Normal,2025-03-15 14:00:00,1
2025-03-15 15:00:00,M003,B003,Hostel A,230.73,114.36,41.62,90916.29,49.865,0.902,32.44,31.94,Cloudy,Weekend,False,Normal,Normal,2025-03-15 15:00:00,1
2025-03-15 16:00:00,M003,B003,Hostel A,227.33,120.06,42.25,90958.53,50.113,0.915,29.42,31.58,Stormy,Weekend,False,Normal,Normal,2025-03-15 16:00:00,1
2025-03-15 17:00:00,M003,B003,Hostel A,232.47,110.46,39.32,90997.85,50.051,0.9,29.05,46.75,Cloudy,Weekend,False,Normal,Normal,2025-03-15 17:00:00,1
2025-03-15 18:00:00,M003,B003,Hostel A,227.45,157.81,55.31,91053.16,49.912,0.906,26.81,93.95,Rainy,Weekend,False,Normal,Normal,2025-03-15 18:00:00,1
2025-03-15 19:00:00,M003,B003,Hostel A,232.36,175.27,67.3,91120.46,49.995,0.936,28.28,89.52,Sunny,Weekend,False,Normal,Normal,2025-03-15 19:00:00,1
2025-03-15 20:00:00,M003,B003,Hostel A,228.61,187.61,66.71,91187.17,50.11,0.902,27.23,89.75,Cloudy,Weekend,False,Normal,Normal,2025-03-15 20:00:00,1
2025-03-15 21:00:00,M003,B003,Hostel A,226.82,188.64,66.59,91253.77,50.126,0.908,28.99,72.75,Sunny,Weekend,False,Normal,Normal,2025-03-15 21:00:00,1
2025-03-15 22:00:00,M003,B003,Hostel A,231.09,204.28,74.34,91328.1,50.044,0.922,27.85,98.76,Cloudy,Weekend,False,Normal,Normal,2025-03-15 22:00:00,1
2025-03-15 23:00:00,M003,B003,Hostel A,230.68,199.17,72.44,91400.55,50.13,0.919,29.2,80.76,Sunny,Weekend,False,Normal,Normal,2025-03-15 23:00:00,1
2025-03-16 00:00:00,M003,B003,Hostel A,226.49,178.18,64.0,91464.55,49.994,0.919,27.88,69.82,Sunny,Weekend,False,Normal,Normal,2025-03-16 00:00:00,1
2025-03-16 01:00:00,M003,B003,Hostel A,231.89,153.73,56.48,91521.03,50.137,0.897,23.7,60.79,Cloudy,Weekend,False,Normal,Normal,2025-03-16 01:00:00,1
2025-03-16 02:00:00,M003,B003,Hostel A,230.71,143.52,54.61,91575.64,49.909,0.896,26.19,72.54,Cloudy,Weekend,False,Energy Saving,Optimized,2025-03-16 02:00:00,1
2025-03-16 03:00:00,M003,B003,Hostel A,224.37,178.8,63.76,91639.41,49.928,0.914,28.88,66.72,Sunny,Weekend,False,Normal,Normal,2025-03-16 03:00:00,1
2025-03-16 04:00:00,M003,B003,Hostel A,230.58,178.24,62.17,91701.58,50.027,0.87,27.98,61.2,Sunny,Weekend,False,Normal,Normal,2025-03-16 04:00:00,1
2025-03-16 05:00:00,M003,B003,Hostel A,231.59,189.12,71.6,91773.18,49.991,0.946,30.58,73.93,Sunny,Weekend,False,Normal,Normal,2025-03-16 05:00:00,1
2025-03-16 06:00:00,M003,B003,Hostel A,228.18,148.79,51.47,91824.66,49.877,0.885,27.39,63.67,Cloudy,Weekend,False,Normal,Normal,2025-03-16 06:00:00,1
2025-03-16 07:00:00,M003,B003,Hostel A,235.31,142.14,51.4,91876.05,50.047,0.898,26.84,62.94,Stormy,Weekend,False,Normal,Normal,2025-03-16 07:00:00,1
2025-03-16 08:00:00,M003,B003,Hostel A,227.35,176.85,61.48,91937.53,49.998,0.88,32.73,59.36,Sunny,Weekend,False,Normal,Normal,2025-03-16 08:00:00,1
2025-03-16 09:00:00,M003,B003,Hostel A,234.25,136.38,50.3,91987.83,50.063,0.903,31.7,52.38,Sunny,Weekend,False,Normal,Normal,2025-03-16 09:00:00,1
2025-03-16 10:00:00,M003,B003,Hostel A,232.37,128.83,45.7,92033.53,50.144,0.888,30.58,38.22,Cloudy,Weekend,False,Normal,Normal,2025-03-16 10:00:00,1
2025-03-16 11:00:00,M003,B003,Hostel A,229.29,127.81,44.32,92077.85,49.985,0.88,35.57,29.35,Sunny,Weekend,False,Normal,Normal,2025-03-16 11:00:00,1
2025-03-16 12:00:00,M003,B003,Hostel A,224.69,115.59,39.64,92117.49,49.952,0.896,30.15,43.67,Rainy,Weekend,False,Normal,Normal,2025-03-16 12:00:00,1
2025-03-16 13:00:00,M003,B003,Hostel A,229.81,117.53,42.08,92159.57,49.949,0.903,34.93,29.37,Sunny,Weekend,False,Normal,Normal,2025-03-16 13:00:00,1
2025-03-16 14:00:00,M003,B003,Hostel A,225.19,131.51,46.41,92205.98,49.988,0.899,34.23,31.57,Cloudy,Weekend,False,Normal,Normal,2025-03-16 14:00:00,1
2025-03-16 15:00:00,M003,B003,Hostel A,229.61,139.27,48.78,92254.77,50.059,0.879,34.99,52.09,Sunny,Weekend,False,Normal,Normal,2025-03-16 15:00:00,1
2025-03-16 16:00:00,M003,B003,Hostel A,230.22,124.76,45.03,92299.8,49.826,0.88,33.57,27.5,Cloudy,Weekend,False,Normal,Normal,2025-03-16 16:00:00,1
2025-03-16 17:00:00,M003,B003,Hostel A,229.07,127.55,44.48,92344.28,49.973,0.877,33.11,34.91,Sunny,Weekend,False,Normal,Normal,2025-03-16 17:00:00,1
2025-03-16 18:00:00,M003,B003,Hostel A,229.48,155.88,55.18,92399.46,49.949,0.902,26.83,75.36,Rainy,Weekend,False,Normal,Normal,2025-03-16 18:00:00,1
2025-03-16 19:00:00,M003,B003,Hostel A,225.84,176.48,65.63,92465.09,50.052,0.95,30.18,90.37,Sunny,Weekend,False,Normal,Normal,2025-03-16 19:00:00,1
2025-03-16 20:00:00,M003,B003,Hostel A,229.29,191.68,70.41,92535.51,50.03,0.934,29.67,90.06,Sunny,Weekend,False,Normal,Normal,2025-03-16 20:00:00,1
2025-03-16 21:00:00,M003,B003,Hostel A,226.16,176.4,61.49,92597.0,50.0,0.903,24.88,69.99,Rainy,Weekend,False,Normal,Normal,2025-03-16 21:00:00,1
2025-03-16 22:00:00,M003,B003,Hostel A,229.37,186.56,69.82,92666.82,49.938,0.922,26.1,90.63,Cloudy,Weekend,False,Normal,Normal,2025-03-16 22:00:00,1
2025-03-16 23:00:00,M003,B003,Hostel A,231.66,222.0,78.32,92745.13,50.156,0.89,27.44,93.03,Sunny,Weekend,False,Normal,Normal,2025-03-16 23:00:00,1
2025-03-17 00:00:00,M003,B003,Hostel A,227.91,179.51,67.5,92812.63,49.962,0.918,27.49,67.37,Sunny,Weekday,False,Normal,Normal,2025-03-17 00:00:00,1
2025-03-17 01:00:00,M003,B003,Hostel A,228.74,161.63,58.3,92870.93,50.063,0.896,23.93,74.03,Rainy,Weekday,False,Normal,Normal,2025-03-17 01:00:00,1
2025-03-17 02:00:00,M003,B003,Hostel A,230.82,184.71,65.14,92936.07,50.138,0.897,26.08,66.78,Sunny,Weekday,False,Normal,Normal,2025-03-17 02:00:00,1
2025-03-17 03:00:00,M003,B003,Hostel A,226.77,185.32,64.39,93000.46,49.983,0.895,29.52,69.58,Sunny,Weekday,False,Normal,Normal,2025-03-17 03:00:00,1
2025-03-17 04:00:00,M003,B003,Hostel A,230.97,178.56,64.78,93065.24,50.002,0.927,27.15,73.71,Cloudy,Weekday,False,Normal,Normal,2025-03-17 04:00:00,1
2025-03-17 05:00:00,M003,B003,Hostel A,232.84,191.54,69.78,93135.02,50.025,0.916,29.2,79.26,Sunny,Weekday,False,Normal,Normal,2025-03-17 05:00:00,1
2025-03-17 06:00:00,M003,B003,Hostel A,234.11,174.35,65.35,93200.36,50.137,0.92,31.52,73.84,Cloudy,Weekday,False,Normal,Normal,2025-03-17 06:00:00,1
2025-03-17 07:00:00,M003,B003,Hostel A,229.23,153.01,56.89,93257.25,50.076,0.92,34.42,59.32,Sunny,Weekday,False,Normal,Normal,2025-03-17 07:00:00,1
2025-03-17 08:00:00,M003,B003,Hostel A,231.06,170.13,58.98,93316.23,49.964,0.895,32.61,69.47,Sunny,Weekday,True,Normal,Normal,2025-03-17 08:00:00,1
2025-03-17 09:00:00,M003,B003,Hostel A,230.4,156.73,55.73,93371.96,49.911,0.893,34.74,64.54,Sunny,Weekday,True,Normal,Normal,2025-03-17 09:00:00,1
2025-03-17 10:00:00,M003,B003,Hostel A,231.07,115.52,41.28,93413.24,49.993,0.896,32.74,34.81,Cloudy,Weekday,True,Normal,Normal,2025-03-17 10:00:00,1
2025-03-17 11:00:00,M003,B003,Hostel A,232.58,110.85,40.28,93453.52,50.164,0.898,29.49,43.76,Rainy,Weekday,True,Normal,Normal,2025-03-17 11:00:00,1
2025-03-17 12:00:00,M003,B003,Hostel A,231.96,110.16,40.85,93494.37,49.999,0.918,32.88,30.99,Cloudy,Weekday,True,Normal,Normal,2025-03-17 12:00:00,1
2025-03-17 13:00:00,M003,B003,Hostel A,229.87,136.16,48.27,93542.64,50.054,0.91,35.84,31.97,Sunny,Weekday,True,Normal,Normal,2025-03-17 13:00:00,1
2025-03-17 14:00:00,M003,B003,Hostel A,230.63,134.94,45.46,93588.1,49.888,0.857,34.67,28.61,Sunny,Weekday,True,Normal,Normal,2025-03-17 14:00:00,1
2025-03-17 15:00:00,M003,B003,Hostel A,228.21,130.58,44.83,93632.93,50.09,0.88,33.11,31.21,Cloudy,Weekday,True,Normal,Normal,2025-03-17 15:00:00,1
2025-03-17 16:00:00,M003,B003,Hostel A,225.3,121.97,41.57,93674.51,50.004,0.887,30.91,37.04,Cloudy,Weekday,True,Normal,Normal,2025-03-17 16:00:00,1
2025-03-17 17:00:00,M003,B003,Hostel A,231.3,128.1,47.44,93721.95,49.976,0.91,29.29,46.42,Cloudy,Weekday,True,Normal,Normal,2025-03-17 17:00:00,1
2025-03-17 18:00:00,M003,B003,Hostel A,231.17,162.9,59.16,93781.1,50.067,0.927,30.82,78.29,Sunny,Weekday,False,Normal,Normal,2025-03-17 18:00:00,1
2025-03-17 19:00:00,M003,B003,Hostel A,227.21,176.17,64.26,93845.37,50.105,0.927,30.05,83.74,Sunny,Weekday,False,Normal,Normal,2025-03-17 19:00:00,1
2025-03-17 20:00:00,M003,B003,Hostel A,229.7,175.58,65.23,93910.59,49.953,0.906,30.63,86.69,Sunny,Weekday,False,Normal,Normal,2025-03-17 20:00:00,1
2025-03-17 21:00:00,M003,B003,Hostel A,228.22,178.08,66.73,93977.32,49.926,0.933,26.36,91.29,Cloudy,Weekday,False,Normal,Normal,2025-03-17 21:00:00,1
2025-03-17 22:00:00,M003,B003,Hostel A,237.52,186.02,69.65,94046.97,49.951,0.93,22.91,89.47,Rainy,Weekday,False,Normal,Normal,2025-03-17 22:00:00,1
2025-03-17 23:00:00,M003,B003,Hostel A,232.77,188.11,70.3,94117.28,50.034,0.938,22.29,91.51,Rainy,Weekday,False,Normal,Normal,2025-03-17 23:00:00,1
2025-03-18 00:00:00,M003,B003,Hostel A,232.87,169.81,62.01,94179.29,49.945,0.902,26.39,77.76,Sunny,Weekday,False,Normal,Normal,2025-03-18 00:00:00,1
2025-03-18 01:00:00,M003,B003,Hostel A,229.31,163.11,57.04,94236.33,49.974,0.893,25.32,66.95,Cloudy,Weekday,False,Normal,Normal,2025-03-18 01:00:00,1
2025-03-18 02:00:00,M003,B003,Hostel A,229.42,183.79,65.56,94301.89,50.034,0.895,26.84,72.87,Sunny,Weekday,False,Normal,Normal,2025-03-18 02:00:00,1
2025-03-18 03:00:00,M003,B003,Hostel A,231.62,157.06,56.22,94358.11,49.971,0.892,23.65,69.29,Rainy,Weekday,False,Normal,Normal,2025-03-18 03:00:00,1
2025-03-18 04:00:00,M003,B003,Hostel A,230.09,194.63,67.38,94425.49,49.995,0.872,29.56,69.78,Sunny,Weekday,False,Normal,Normal,2025-03-18 04:00:00,1
2025-03-18 05:00:00,M003,B003,Hostel A,228.01,178.18,65.76,94491.25,49.988,0.931,30.28,72.16,Sunny,Weekday,False,Normal,Normal,2025-03-18 05:00:00,1
2025-03-18 06:00:00,M003,B003,Hostel A,229.83,147.23,54.94,94546.19,49.934,0.925,23.57,70.96,Stormy,Weekday,False,Normal,Normal,2025-03-18 06:00:00,1
2025-03-18 07:00:00,M003,B003,Hostel A,224.32,128.95,45.15,94591.33,50.007,0.92,27.68,55.44,Rainy,Weekday,False,Normal,Normal,2025-03-18 07:00:00,1
2025-03-18 08:00:00,M003,B003,Hostel A,231.35,147.04,51.37,94642.7,50.129,0.896,29.17,57.07,Cloudy,Weekday,True,Normal,Normal,2025-03-18 08:00:00,1
2025-03-18 09:00:00,M003,B003,Hostel A,224.83,146.61,52.47,94695.18,50.098,0.941,33.22,55.66,Cloudy,Weekday,True,Normal,Normal,2025-03-18 09:00:00,1
2025-03-18 10:00:00,M003,B003,Hostel A,234.0,128.35,46.05,94741.22,49.984,0.884,34.98,27.4,Sunny,Weekday,True,Normal,Normal,2025-03-18 10:00:00,1
2025-03-18 11:00:00,M003,B003,Hostel A,228.51,102.45,37.29,94778.51,49.96,0.888,33.53,23.74,Cloudy,Weekday,True,Normal,Normal,2025-03-18 11:00:00,1
2025-03-18 12:00:00,M003,B003,Hostel A,226.28,138.43,48.12,94826.63,49.96,0.893,35.54,41.68,Sunny,Weekday,True,Normal,Normal,2025-03-18 12:00:00,1
2025-03-18 13:00:00,M003,B003,Hostel A,234.97,143.92,53.53,94880.15,50.072,0.899,34.21,42.24,Sunny,Weekday,True,Normal,Normal,2025-03-18 13:00:00,1
2025-03-18 14:00:00,M003,B003,Hostel A,230.76,107.65,36.82,94916.97,49.92,0.853,32.23,37.81,Sunny,Weekday,True,Normal,Normal,2025-03-18 14:00:00,1
2025-03-18 15:00:00,M003,B003,Hostel A,228.02,142.72,50.97,94967.95,50.086,0.905,35.69,44.75,Sunny,Weekday,True,Normal,Normal,2025-03-18 15:00:00,1
2025-03-18 16:00:00,M003,B003,Hostel A,233.75,117.04,41.75,95009.7,49.998,0.912,30.31,35.68,Sunny,Weekday,True,Normal,Normal,2025-03-18 16:00:00,1
2025-03-18 17:00:00,M003,B003,Hostel A,232.52,110.61,38.8,95048.49,49.903,0.865,30.24,25.32,Sunny,Weekday,True,Normal,Normal,2025-03-18 17:00:00,1
2025-03-18 18:00:00,M003,B003,Hostel A,233.34,192.58,68.44,95116.93,50.009,0.879,31.86,88.71,Sunny,Weekday,False,Normal,Normal,2025-03-18 18:00:00,1
2025-03-18 19:00:00,M003,B003,Hostel A,236.14,157.43,58.76,95175.69,50.073,0.901,28.32,86.22,Rainy,Weekday,False,Normal,Normal,2025-03-18 19:00:00,1
2025-03-18 20:00:00,M003,B003,Hostel A,223.74,142.15,50.63,95226.32,49.953,0.925,24.69,84.43,Stormy,Weekday,False,Normal,Normal,2025-03-18 20:00:00,1
2025-03-18 21:00:00,M003,B003,Hostel A,232.64,176.17,64.58,95290.9,50.086,0.916,25.82,75.44,Cloudy,Weekday,False,Normal,Normal,2025-03-18 21:00:00,1
2025-03-18 22:00:00,M003,B003,Hostel A,227.88,191.83,70.81,95361.71,50.014,0.921,25.55,89.32,Cloudy,Weekday,False,Normal,Normal,2025-03-18 22:00:00,1
2025-03-18 23:00:00,M003,B003,Hostel A,230.07,200.98,71.38,95433.09,50.022,0.901,26.74,87.27,Sunny,Weekday,False,Normal,Normal,2025-03-18 23:00:00,1
2025-03-19 00:00:00,M003,B003,Hostel A,229.2,189.54,67.64,95500.73,49.86,0.904,28.32,67.91,Sunny,Weekday,False,Normal,Normal,2025-03-19 00:00:00,1
2025-03-19 01:00:00,M003,B003,Hostel A,229.43,182.55,67.17,95567.9,49.887,0.94,27.83,69.69,Sunny,Weekday,False,Normal,Normal,2025-03-19 01:00:00,1
2025-03-19 02:00:00,M003,B003,Hostel A,234.06,169.85,60.88,95628.78,50.075,0.886,24.07,71.26,Rainy,Weekday,False,Normal,Normal,2025-03-19 02:00:00,1
2025-03-19 03:00:00,M003,B003,Hostel A,232.9,178.63,65.4,95694.18,50.075,0.917,27.88,67.77,Sunny,Weekday,False,Normal,Normal,2025-03-19 03:00:00,1
2025-03-19 04:00:00,M003,B003,Hostel A,230.49,184.59,65.28,95759.46,50.011,0.885,28.6,66.46,Sunny,Weekday,False,Normal,Normal,2025-03-19 04:00:00,1
2025-03-19 05:00:00,M003,B003,Hostel A,230.65,145.44,53.65,95813.12,49.898,0.936,25.51,74.05,Rainy,Weekday,False,Normal,Normal,2025-03-19 05:00:00,1
2025-03-19 06:00:00,M003,B003,Hostel A,230.34,201.98,72.39,95885.51,49.972,0.908,31.03,69.39,Cloudy,Weekday,False,Normal,Normal,2025-03-19 06:00:00,1
2025-03-19 07:00:00,M003,B003,Hostel A,230.52,156.29,57.84,95943.35,50.097,0.92,29.93,57.4,Cloudy,Weekday,False,Normal,Normal,2025-03-19 07:00:00,1
2025-03-19 08:00:00,M003,B003,Hostel A,226.1,202.03,67.48,96010.83,50.076,0.873,34.25,66.93,Sunny,Weekday,True,Normal,Normal,2025-03-19 08:00:00,1
2025-03-19 09:00:00,M003,B003,Hostel A,232.3,142.16,51.53,96062.36,49.959,0.907,32.41,54.35,Rainy,Weekday,True,Normal,Normal,2025-03-19 09:00:00,1
2025-03-19 10:00:00,M003,B003,Hostel A,228.35,160.63,56.13,96118.5,49.994,0.88,35.39,41.89,Cloudy,Weekday,True,Normal,Normal,2025-03-19 10:00:00,1
2025-03-19 11:00:00,M003,B003,Hostel A,228.9,104.67,36.63,96155.12,49.959,0.894,31.64,19.89,Rainy,Weekday,True,Normal,Normal,2025-03-19 11:00:00,1
